DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0111,6,2022,17,5,2022,18,1801,999,999,9,9,320,320,9,9,34,99
18,1801,9,2022,16,5,2022,18,1801,999,999,9,9,320,320,9,9,34,99
19,1901,9,2022,28,7,2022,19,1901,36,34,4,4,320,320,4,5,34,21
19,1901,2,2022,18,1,2022,19,1901,33,30,4,4,320,320,4,4,34,23
19,1901,10,2022,14,7,2022,19,1901,37,38,4,4,320,320,4,4,34,41
19,1908,4,2022,29,3,2022,19,1901,32,31,4,9,320,320,4,2,34,97
19,1901,10,2022,28,4,2022,19,1901,24,22,4,9,320,320,4,4,34,97
20,2001,7,2022,7,6,2022,20,2001,29,33,4,4,320,320,4,5,34,71
21,2101,10,2022,27,7,2022,21,2101,42,27,4,4,320,320,9,4,34,23
21,2101,1,2023,27,10,2022,21,2101,34,34,4,4,320,320,4,4,34,34
21,2101,8,2022,5,5,2022,21,2101,999,999,9,9,320,320,9,9,34,97
22,2201,9,2022,11,8,2022,22,2201,34,37,4,4,320,320,4,4,34,23
22,2201,4,2022,17,3,2022,22,2201,32,27,4,4,320,320,4,9,34,34
6,0601,1,2022,12,1,2022,22,2201,34,31,9,9,320,320,9,9,34,41
22,2201,7,2022,16,6,2022,22,2201,47,45,4,9,320,320,4,4,34,41
22,2201,4,2022,11,3,2022,22,2201,31,28,4,4,320,320,9,4,34,41
22,2201,12,2022,24,10,2022,22,2201,36,33,4,9,320,320,4,1,34,97
22,2201,5,2022,18,4,2022,22,2201,29,38,4,4,320,320,4,4,34,97
1,0101,11,2022,24,3,2022,1,0102,35,20,4,4,320,320,4,4,34,34
1,0101,10,2022,17,10,2022,1,0102,26,26,4,4,320,320,4,4,34,34
5,0504,3,2023,30,8,2022,5,0502,38,43,4,4,320,320,4,5,34,23
6,0601,5,2022,28,4,2022,6,0602,34,25,4,4,320,320,4,3,34,97
8,0802,2,2022,18,1,2022,8,0802,29,26,1,1,320,320,9,4,34,23
9,0901,12,2022,15,12,2022,10,1002,31,26,4,4,320,320,4,4,34,43
10,1001,4,2022,8,4,2022,10,1002,66,55,4,4,320,320,4,2,34,97
10,1002,7,2022,8,3,2022,10,1002,28,29,4,4,320,320,4,4,34,97
13,1301,3,2022,7,1,2022,13,1302,36,33,4,4,320,320,4,4,34,97
9,0917,12,2022,25,11,2022,14,1402,34,32,4,4,320,320,4,5,34,97
15,1502,12,2022,29,9,2022,15,1502,36,35,9,9,320,320,4,2,34,97
16,1602,1,2023,26,8,2022,16,1602,45,53,4,1,320,320,4,5,34,26
17,1702,9,2022,8,7,2022,17,1702,28,24,1,4,320,320,4,4,34,23
21,2101,6,2022,16,2,2022,21,2102,31,34,4,4,320,320,4,4,34,23
21,2101,6,2022,6,5,2022,21,2102,25,28,4,1,320,320,4,4,34,97
22,2202,11,2022,7,10,2022,22,2202,33,29,4,4,320,320,4,4,34,97
2,0201,9,2022,22,6,2022,2,0203,30,28,4,4,320,320,4,3,34,97
4,0401,3,2022,17,2,2022,4,0403,999,999,9,9,320,320,9,9,34,97
1,0101,4,2022,8,3,2022,10,1003,27,23,4,4,320,320,9,4,34,23
11,1103,6,2022,2,6,2022,11,1103,41,43,9,4,320,320,9,5,34,23
11,1101,8,2022,8,8,2022,11,1103,32,27,4,4,320,320,4,2,34,97
15,1503,11,2022,9,5,2022,15,1503,999,999,9,9,320,320,9,9,34,32
15,1503,2,2022,11,1,2022,15,1503,44,40,1,1,320,320,9,2,34,97
1,0101,10,2022,6,6,2022,15,1503,32,27,1,1,320,320,4,3,34,97
22,2201,3,2022,25,2,2022,16,1603,33,28,1,4,320,320,4,4,34,34
17,1705,3,2023,3,11,2022,17,1703,34,44,4,4,320,320,4,5,34,33
1,0101,9,2022,1,9,2022,17,1703,30,31,4,4,320,320,4,4,34,43
17,1703,1,2022,5,1,2022,17,1703,29,26,9,4,320,320,5,4,34,91
19,1902,11,2022,3,10,2022,17,1703,32,30,4,4,320,320,4,4,34,97
4,0404,4,2022,9,3,2022,4,0404,33,32,4,4,320,320,5,4,34,75
1,0101,11,2022,26,5,2022,6,0604,57,55,4,4,320,320,4,4,34,32
1,0111,12,2022,15,11,2022,7,0704,46,53,4,1,320,320,4,2,34,97
16,1604,5,2022,4,2,2022,16,1604,47,42,4,4,320,320,4,4,34,23
16,1604,1,2022,7,1,2022,16,1604,50,53,4,1,320,320,4,4,34,34
19,1901,12,2022,26,10,2022,18,1804,31,26,4,4,320,320,9,4,34,23
19,1904,9,2022,7,6,2022,19,1904,30,33,4,5,320,840,4,4,34,52
1,0105,3,2022,1,2,2022,1,0105,35,33,4,4,320,320,4,2,34,97
13,1305,6,2022,17,3,2022,13,1305,22,21,1,1,320,320,4,4,34,97
17,1705,12,2022,3,10,2022,17,1705,34,30,4,4,320,320,4,4,34,34
17,1705,9,2022,3,8,2022,17,1705,32,22,4,4,320,320,4,2,34,97
17,1705,8,2022,3,6,2022,17,1705,23,22,1,4,320,320,4,4,34,97
19,1901,8,2022,23,5,2022,19,1905,40,31,4,4,320,320,9,9,34,34
1,0101,8,2022,21,4,2022,22,2205,37,38,4,9,320,320,4,9,34,26
10,1003,11,2022,13,10,2022,22,2205,40,999,4,9,320,320,4,9,34,99
1,0101,1,2023,7,12,2022,1,0106,48,48,4,4,320,320,4,4,34,23
1,0101,2,2023,12,12,2022,1,0106,37,40,4,4,320,320,4,4,34,52
2,0201,9,2022,12,9,2022,2,0206,25,22,4,4,320,320,4,4,34,41
1,0101,6,2022,7,6,2022,3,0306,35,32,4,1,320,320,4,4,34,41
5,0506,2,2023,10,1,2022,5,0506,32,26,4,4,320,320,4,3,34,97
5,0506,5,2022,25,3,2022,5,0506,31,35,4,4,320,320,3,4,34,97
5,0506,11,2022,10,10,2022,5,0506,25,28,4,4,320,320,4,4,34,97
16,1601,3,2023,11,7,2022,16,1606,30,31,9,4,320,320,4,5,34,97
17,1712,1,2023,10,11,2022,17,1706,40,39,4,4,320,320,4,4,34,23
9,0922,8,2022,29,7,2022,22,2206,30,24,4,4,320,320,9,2,34,97
2,0201,6,2022,24,5,2022,2,0207,33,28,4,4,320,320,4,4,34,43
1,0102,8,2022,28,7,2022,12,1207,30,31,4,4,320,320,3,4,34,97
15,1501,1,2023,1,12,2022,15,1507,37,33,4,4,320,320,4,4,34,43
22,2207,9,2022,26,7,2022,22,2207,35,31,4,4,320,320,9,4,34,97
6,0601,10,2022,22,9,2022,1,0108,46,37,4,4,320,320,9,4,34,23
1,0101,1,2023,3,10,2022,1,0108,999,999,9,9,320,320,9,9,34,41
1,0101,10,2022,22,9,2022,1,0108,999,999,9,9,320,320,9,9,34,97
1,0101,10,2022,13,9,2022,1,0108,43,34,4,9,320,320,4,9,34,97
3,0308,10,2022,15,2,2022,3,0308,39,34,4,5,320,320,4,4,34,97
10,1001,7,2022,26,5,2022,10,1008,38,24,4,4,320,320,4,4,34,33
15,1508,5,2022,5,5,2022,15,1508,28,26,4,1,320,320,4,4,34,34
19,1901,4,2022,26,1,2022,19,1908,27,24,4,4,320,320,4,4,34,43
5,0509,6,2022,3,6,2022,5,0509,25,28,4,4,320,320,4,4,34,41
17,1701,10,2022,30,5,2022,5,0509,38,24,4,9,320,320,4,3,34,97
6,0601,8,2022,27,6,2022,6,0609,35,28,4,4,320,320,4,3,34,97
6,0601,11,2022,8,9,2022,6,0609,31,25,4,9,320,320,4,9,34,97
1,0101,3,2022,23,3,2022,1,0110,999,999,9,9,320,320,9,9,34,41
1,0101,10,2022,27,9,2022,1,0110,34,30,4,9,320,320,4,4,34,97
5,0510,11,2022,28,6,2022,5,0510,36,29,4,4,320,320,4,5,34,43
14,1410,5,2023,25,4,2022,14,1410,31,28,1,1,320,320,4,4,34,97
1,0101,8,2022,24,3,2022,1,0111,29,29,4,4,320,320,4,2,34,97
6,0601,3,2022,3,2,2022,6,0611,73,999,9,9,320,320,4,9,34,97
6,0601,7,2022,17,6,2022,6,0611,40,36,4,4,320,320,4,4,34,97
9,0911,5,2022,9,5,2022,9,0911,30,29,1,1,320,320,3,3,34,97
3,0312,2,2023,1,12,2022,3,0312,26,33,4,4,320,320,4,4,34,97
4,0412,5,2022,24,3,2022,4,0412,38,27,1,1,320,320,4,3,34,97
14,1412,4,2022,25,1,2022,14,1412,36,28,4,4,320,320,4,5,34,51
17,1712,1,2023,2,11,2022,17,1712,33,25,4,4,320,320,9,4,34,97
6,0601,10,2022,6,10,2022,22,2212,33,37,4,4,320,320,4,4,34,23
22,2212,9,2022,15,7,2022,22,2212,39,43,4,4,320,320,4,4,34,41
22,2212,2,2023,13,12,2022,22,2212,35,32,4,9,320,320,4,9,34,99
1,0103,8,2022,10,2,2022,1,0113,26,24,4,4,320,320,9,5,34,24
3,0313,6,2022,11,3,2022,3,0313,43,37,4,4,320,320,4,4,34,97
3,0302,4,2023,1,12,2022,5,0513,31,22,4,4,320,320,4,4,34,35
14,1413,9,2022,14,6,2022,14,1413,30,26,1,1,320,320,9,4,34,23
17,1713,10,2022,18,8,2022,17,1713,31,32,4,4,320,320,4,4,34,34
17,1713,1,2023,22,12,2022,17,1713,30,24,4,4,320,320,4,2,34,97
6,0614,10,2022,23,8,2022,1,0114,43,37,4,4,320,320,4,4,34,34
1,0114,4,2022,16,3,2022,1,0114,38,37,4,4,320,320,4,4,34,52
1,0114,4,2022,3,2,2022,1,0114,36,27,4,4,320,320,4,3,34,97
6,0601,6,2022,10,3,2022,6,0614,37,29,4,4,320,320,4,3,34,97
6,0601,9,2022,18,8,2022,6,0614,27,28,4,4,320,320,4,4,34,97
10,1014,9,2022,12,7,2022,10,1014,33,27,4,4,320,320,4,2,34,97
2,0201,5,2022,19,5,2022,22,2214,48,44,4,4,320,320,4,4,34,23
22,2214,8,2022,2,8,2022,22,2214,31,25,4,4,320,320,4,4,34,97
5,0506,3,2023,14,11,2022,22,2214,57,52,4,9,320,320,4,9,34,99
1,0102,11,2022,30,8,2022,1,0115,40,41,4,4,320,320,9,4,34,34
1,0115,8,2022,10,6,2022,1,0115,37,42,4,4,320,320,4,4,34,97
3,0315,8,2022,8,8,2022,3,0315,47,50,5,9,320,320,4,4,34,23
12,1215,6,2022,16,3,2022,12,1215,41,39,4,4,320,320,4,2,34,75
14,1413,6,2022,17,5,2022,14,1415,35,35,1,1,320,320,4,4,34,41
11,1108,1,2023,25,7,2022,12,1216,39,38,4,4,320,320,4,4,34,32
22,2216,10,2022,18,8,2022,22,2216,30,21,9,4,320,320,4,2,34,97
1,0101,5,2022,14,1,2022,1,0117,30,27,4,4,320,320,4,4,34,33
1,0117,8,2022,13,7,2022,9,0917,999,38,4,4,320,320,4,4,34,23
22,2201,5,2022,11,5,2022,22,2217,24,25,4,4,320,320,4,4,34,97
22,2217,7,2022,24,3,2022,22,2217,999,999,4,4,320,320,1,1,34,99
9,0901,9,2022,19,9,2022,9,0919,46,45,1,4,320,320,4,5,34,23
1,0101,3,2022,17,2,2022,9,0920,44,33,4,4,320,320,4,5,34,26
9,0920,7,2022,14,7,2022,9,0920,33,32,4,4,320,320,5,4,34,32
9,0920,9,2022,9,6,2022,9,0920,999,999,9,9,320,320,9,9,34,43
12,1222,5,2022,7,4,2022,9,0920,28,28,4,9,320,320,2,9,34,99
9,0917,7,2022,13,7,2022,12,1220,31,34,4,4,320,320,4,5,34,22
13,1302,9,2022,24,8,2022,13,1327,38,33,1,4,320,320,4,2,34,97
9,0920,11,2022,21,10,2022,12,1230,28,27,4,4,320,320,4,3,34,97
9,0901,2,2023,21,10,2022,1,0101,33,34,9,4,724,320,9,9,35,22
16,1601,6,2022,3,6,2022,1,0101,36,45,4,4,320,320,5,5,35,22
1,0101,6,2022,16,3,2022,1,0101,41,38,4,4,320,320,4,5,35,22
1,0101,8,2022,27,7,2022,1,0101,41,37,4,4,320,320,4,4,35,23
1,0101,4,2022,28,2,2022,1,0101,33,32,4,4,320,320,4,4,35,23
1,0101,4,2022,1,4,2022,1,0101,38,38,4,4,320,320,4,5,35,23
1,0102,1,2023,8,12,2022,1,0101,999,999,9,9,320,320,9,9,35,23
1,0101,12,2022,19,8,2022,1,0101,33,35,4,4,320,320,4,4,35,23
15,1501,6,2023,22,8,2022,1,0101,999,999,9,9,320,320,9,9,35,23
1,0101,10,2022,7,5,2022,1,0101,44,43,4,4,320,320,4,9,35,24
1,0101,8,2022,7,6,2022,1,0101,29,29,4,4,320,320,4,5,35,24
2,0201,3,2022,2,3,2022,1,0101,48,45,9,9,320,320,9,9,35,26
1,0101,8,2022,3,6,2022,1,0101,44,41,4,4,320,320,4,9,35,26
1,0101,9,2022,22,7,2022,1,0101,37,35,4,4,320,320,4,5,35,26
9,0920,4,2022,23,3,2022,1,0101,36,32,4,4,320,320,9,5,35,26
1,0101,6,2022,23,5,2022,1,0101,32,31,4,4,320,320,4,4,35,26
4,0401,8,2022,9,8,2022,1,0101,999,999,9,9,320,320,9,9,35,32
3,0309,7,2022,8,7,2022,1,0101,31,28,4,4,320,320,4,9,35,34
1,0101,6,2022,20,5,2022,1,0101,28,27,1,4,320,320,4,4,35,34
1,0111,5,2022,6,5,2022,1,0101,48,39,4,4,320,320,4,5,35,34
1,0101,4,2022,16,3,2022,1,0101,44,32,4,4,320,320,4,4,35,34
1,0101,4,2022,17,3,2022,1,0101,24,26,4,4,320,320,9,9,35,35
1,0101,12,2022,24,10,2022,1,0101,26,23,4,5,320,320,4,4,35,35
1,0115,7,2022,1,3,2022,1,0101,35,32,4,4,320,320,4,4,35,35
1,0101,10,2022,29,9,2022,1,0101,32,33,4,4,320,320,4,4,35,35
1,0101,10,2022,26,9,2022,1,0101,44,42,4,4,320,320,4,4,35,35
1,0101,5,2022,28,2,2022,1,0101,30,44,5,4,484,320,4,4,35,35
1,0101,4,2022,25,3,2022,1,0101,36,43,4,4,320,320,5,4,35,35
1,0101,12,2022,24,10,2022,1,0101,28,27,4,4,320,320,9,4,35,35
1,0101,9,2022,31,8,2022,1,0101,29,29,4,4,320,320,4,9,35,35
1,0101,11,2022,25,10,2022,1,0101,999,999,9,9,320,320,9,9,35,35
1,0101,7,2022,22,6,2022,1,0101,38,29,4,4,320,320,4,5,35,35
1,0101,5,2023,29,9,2022,1,0101,999,999,9,9,320,320,9,9,35,41
1,0101,4,2023,3,10,2022,1,0101,38,37,4,4,320,320,4,4,35,41
1,0101,7,2022,28,6,2022,1,0101,32,28,4,4,320,320,4,4,35,41
1,0101,6,2022,25,4,2022,1,0101,35,32,4,4,320,320,4,4,35,41
1,0115,1,2023,21,12,2022,1,0101,26,25,4,4,320,320,4,4,35,41
1,0101,5,2022,6,5,2022,1,0101,34,34,4,4,320,320,4,4,35,41
1,0101,3,2022,10,1,2022,1,0101,39,37,4,4,320,320,4,4,35,41
1,0101,8,2022,25,7,2022,1,0101,32,29,4,4,320,320,4,5,35,41
1,0101,11,2022,1,8,2022,1,0101,999,999,9,9,320,320,9,9,35,41
1,0101,3,2022,26,1,2022,1,0101,999,999,9,9,320,320,9,9,35,41
1,0101,8,2022,12,8,2022,1,0101,999,999,9,9,320,320,9,9,35,41
1,0101,6,2022,1,6,2022,1,0101,999,999,9,9,320,320,9,9,35,43
1,0101,5,2022,25,4,2022,1,0101,999,999,9,9,320,320,9,9,35,43
1,0101,10,2022,18,3,2022,1,0101,34,31,4,4,320,320,4,4,35,43
1,0101,2,2023,29,12,2022,1,0101,30,31,4,4,320,320,4,4,35,43
1,0101,6,2022,29,3,2022,1,0101,33,28,4,4,320,320,4,4,35,43
1,0101,8,2022,12,7,2022,1,0101,34,34,4,4,320,320,4,4,35,43
1,0101,7,2022,16,6,2022,1,0101,31,31,4,4,320,320,4,4,35,43
1,0101,1,2023,15,12,2022,1,0101,48,48,4,4,320,320,4,4,35,43
1,0101,1,2023,25,11,2022,1,0101,40,43,4,4,320,320,9,4,35,43
1,0101,6,2022,23,5,2022,1,0101,29,30,4,4,320,320,9,4,35,43
1,0101,6,2022,21,2,2022,1,0101,30,29,4,4,320,320,4,4,35,43
1,0101,11,2022,29,10,2022,1,0101,40,36,4,4,320,320,4,5,35,43
1,0101,1,2023,16,11,2022,1,0101,45,33,4,4,320,320,4,5,35,43
1,0101,4,2022,31,1,2022,1,0101,999,999,9,9,320,320,9,9,35,43
1,0101,5,2022,11,4,2022,1,0101,999,999,9,9,320,320,9,9,35,43
1,0101,1,2023,22,11,2022,1,0101,28,28,4,4,320,320,4,5,35,52
1,0114,3,2022,9,3,2022,1,0101,999,999,9,9,320,320,9,1,35,97
22,2201,6,2022,27,5,2022,1,0101,56,32,4,4,320,320,4,2,35,97
1,0101,3,2023,14,12,2022,1,0101,32,32,4,4,320,320,4,3,35,97
1,0101,2,2023,30,5,2022,1,0101,32,39,4,4,320,320,4,3,35,97
1,0101,4,2022,28,2,2022,1,0101,29,26,4,4,320,320,4,3,35,97
1,0101,5,2022,19,4,2022,1,0101,32,31,4,4,320,320,4,4,35,97
1,0101,3,2023,28,11,2022,1,0101,35,34,4,4,320,320,4,4,35,97
1,0115,1,2023,21,12,2022,1,0101,40,37,4,4,320,320,4,4,35,97
1,0101,6,2022,10,3,2022,1,0101,38,35,9,4,320,320,9,4,35,97
1,0101,8,2022,15,7,2022,1,0101,33,42,4,9,320,320,4,1,35,97
1,0101,3,2022,22,2,2022,1,0101,36,39,5,9,192,320,4,1,35,97
1,0101,9,2022,10,6,2022,1,0101,999,999,9,9,320,320,9,1,35,97
1,0101,4,2022,4,2,2022,1,0101,999,999,9,9,320,320,9,1,35,97
1,0101,2,2022,20,1,2022,1,0101,45,34,4,4,320,320,4,2,35,97
1,0101,8,2022,30,6,2022,1,0101,31,30,9,9,320,320,4,3,35,97
1,0101,6,2022,5,5,2022,1,0101,32,30,4,4,320,320,4,3,35,97
1,0111,3,2022,2,3,2022,1,0101,32,29,5,4,840,320,4,3,35,97
1,0101,10,2022,14,9,2022,1,0101,36,33,4,4,320,320,4,4,35,97
1,0101,11,2022,4,11,2022,1,0101,28,27,4,4,320,320,4,4,35,97
1,0101,9,2022,22,7,2022,1,0101,31,27,4,4,320,320,4,4,35,97
1,0101,6,2022,1,3,2022,1,0101,32,30,4,4,320,320,4,4,35,97
1,0101,8,2022,31,3,2022,1,0101,26,23,4,4,320,320,4,4,35,97
1,0115,12,2022,28,11,2022,1,0101,28,24,4,4,320,320,4,4,35,97
1,0101,11,2022,13,10,2022,1,0101,31,28,4,4,320,320,4,4,35,97
1,0101,8,2022,20,6,2022,1,0101,38,37,4,4,320,320,5,4,35,97
1,0111,4,2022,23,2,2022,1,0101,38,33,9,4,840,320,9,4,35,97
1,0101,11,2022,1,9,2022,1,0101,32,33,4,4,320,320,4,4,35,97
1,0101,5,2022,11,4,2022,1,0101,28,27,4,4,320,320,3,2,35,97
1,0101,4,2022,3,3,2022,1,0101,33,37,4,4,320,320,4,4,35,97
1,0101,7,2022,6,6,2022,1,0101,33,30,4,5,320,840,4,4,35,97
1,0101,5,2023,17,2,2022,1,0101,39,32,4,4,320,320,4,5,35,97
1,0101,7,2022,24,6,2022,1,0101,999,999,9,9,320,320,9,1,35,99
1,0101,7,2022,18,4,2022,1,0101,999,999,9,9,320,320,9,9,35,99
4,0401,12,2022,30,11,2022,4,0401,27,26,1,1,320,320,4,4,35,23
4,0401,10,2022,23,6,2022,4,0401,41,34,9,9,222,320,9,9,35,33
3,0301,12,2022,22,12,2022,4,0401,35,33,4,1,320,320,4,4,35,43
5,0501,4,2022,24,3,2022,5,0501,47,47,4,4,320,320,4,4,35,23
5,0508,5,2022,13,5,2022,5,0501,29,30,4,4,320,320,4,3,35,97
6,0601,9,2022,19,8,2022,6,0601,24,24,4,4,320,320,4,4,35,35
6,0601,3,2022,4,2,2022,6,0601,47,39,4,4,320,320,4,5,35,97
8,0801,3,2022,4,2,2022,8,0801,32,31,5,9,320,320,4,9,35,35
8,0801,7,2022,30,5,2022,8,0801,41,33,9,9,320,320,9,9,35,52
8,0801,12,2022,18,11,2022,8,0801,38,26,1,1,320,320,4,3,35,97
8,0801,11,2022,27,10,2022,8,0801,36,31,9,9,320,320,9,1,35,97
9,0901,4,2022,27,4,2022,9,0901,30,30,1,4,320,320,9,4,35,34
9,0901,4,2022,5,4,2022,9,0901,51,44,4,4,320,320,5,5,35,35
9,0916,10,2022,27,9,2022,9,0901,26,28,4,4,320,320,4,4,35,41
9,0901,8,2022,8,8,2022,9,0901,999,999,4,9,320,320,9,9,35,41
9,0901,5,2022,25,5,2022,9,0901,27,34,4,4,320,320,4,5,35,97
10,1001,5,2022,21,4,2022,10,1001,39,38,9,9,320,320,4,4,35,23
10,1002,5,2022,27,1,2022,10,1001,28,27,4,4,320,320,4,4,35,23
10,1003,9,2022,8,9,2022,10,1001,51,52,9,4,320,320,4,9,35,24
10,1007,2,2022,31,1,2022,10,1001,32,33,4,4,320,320,4,4,35,33
10,1001,8,2022,29,6,2022,10,1001,29,30,4,4,320,320,4,4,35,35
10,1001,5,2022,30,3,2022,10,1001,26,23,4,9,320,320,4,4,35,35
10,1001,7,2022,9,6,2022,10,1001,35,31,9,1,320,320,4,2,35,97
10,1001,12,2022,14,3,2022,10,1001,30,27,4,4,320,320,4,2,35,97
10,1001,9,2022,7,7,2022,10,1001,34,35,4,9,320,320,4,1,35,97
10,1001,7,2022,12,7,2022,10,1001,31,30,4,4,320,320,4,4,35,97
10,1001,5,2022,24,3,2022,10,1001,30,28,4,4,320,320,4,4,35,97
10,1001,3,2023,5,7,2022,10,1001,43,31,9,4,320,320,9,5,35,97
10,1021,9,2022,24,8,2022,11,1101,34,32,4,4,320,320,4,4,35,41
9,0919,11,2022,26,9,2022,11,1101,32,29,4,4,320,320,4,4,35,97
12,1201,2,2023,16,12,2022,12,1201,30,32,4,4,320,320,9,5,35,97
13,1301,9,2022,27,7,2022,13,1301,29,26,4,4,320,320,4,3,35,97
14,1401,7,2022,20,4,2022,14,1401,38,35,4,4,320,320,4,4,35,23
16,1609,9,2022,22,7,2022,16,1601,999,999,9,9,320,320,9,9,35,23
1,0115,8,2022,22,7,2022,16,1601,38,44,4,4,320,320,4,4,35,42
16,1602,1,2023,28,10,2022,16,1601,33,29,4,9,320,320,4,9,35,43
16,1601,3,2023,15,7,2022,16,1601,40,33,4,1,320,320,4,4,35,43
18,1801,9,2022,14,9,2022,18,1801,29,29,4,4,320,320,4,3,35,51
18,1801,8,2022,10,5,2022,18,1801,34,35,4,4,320,320,4,4,35,97
18,1801,11,2022,28,9,2022,18,1801,43,38,4,4,320,320,4,5,35,97
19,1901,2,2023,19,12,2022,19,1901,999,999,9,9,320,320,9,1,35,53
19,1901,7,2022,25,4,2022,19,1901,23,22,4,4,320,320,4,4,35,34
19,1901,10,2022,6,9,2022,19,1901,37,46,4,4,320,320,4,4,35,43
20,2001,1,2023,30,9,2022,20,2001,22,25,4,4,320,320,4,9,35,23
20,2001,9,2022,13,6,2022,20,2001,23,22,4,4,320,320,4,3,35,97
21,2101,6,2022,21,4,2022,21,2101,31,34,4,4,320,320,4,4,35,23
21,2101,7,2022,30,5,2022,21,2101,40,47,4,4,320,320,4,4,35,23
21,2101,8,2022,21,6,2022,21,2101,38,33,9,9,320,320,9,1,35,97
21,2101,5,2023,15,3,2022,21,2101,33,29,4,4,320,320,4,4,35,97
22,2201,11,2022,31,5,2022,22,2201,33,34,4,4,320,320,4,4,35,43
22,2201,2,2022,15,2,2022,22,2201,26,24,4,9,320,320,9,2,35,97
10,1013,10,2022,26,9,2022,22,2201,74,43,4,4,320,320,4,2,35,97
22,2212,9,2022,30,8,2022,22,2201,38,35,4,4,320,320,4,3,35,97
1,0102,3,2022,16,2,2022,1,0102,26,27,4,4,320,320,4,3,35,32
1,0101,4,2022,18,2,2022,1,0102,26,24,4,5,320,320,4,4,35,41
1,0101,4,2022,2,2,2022,1,0102,59,28,4,4,320,320,4,3,35,97
1,0102,2,2022,3,2,2022,1,0102,59,999,4,9,320,320,4,9,35,99
5,0504,8,2022,1,7,2022,5,0502,32,34,4,4,320,320,4,4,35,33
1,0101,7,2022,11,2,2022,5,0502,30,27,4,4,320,320,4,4,35,97
9,0901,9,2022,26,9,2022,9,0902,28,29,4,4,320,320,4,4,35,32
9,0901,10,2022,3,10,2022,9,0902,49,47,5,4,720,320,4,2,35,97
10,1002,3,2022,10,1,2022,10,1002,32,23,4,9,320,320,4,4,35,23
1,0101,1,2023,18,2,2022,1,0103,42,35,4,4,320,320,9,9,35,41
9,0901,1,2022,6,1,2022,9,0903,999,44,9,4,320,320,9,4,35,52
10,1003,3,2023,24,11,2022,10,1003,33,25,4,4,320,320,4,4,35,23
17,1711,3,2023,6,6,2022,17,1703,44,32,4,4,320,320,4,4,35,43
1,0101,7,2022,24,6,2022,1,0104,20,19,4,4,320,320,9,4,35,97
18,1801,2,2023,5,10,2022,18,1804,32,34,4,4,320,320,4,4,35,23
18,1801,2,2022,4,1,2022,18,1804,34,32,4,4,320,320,4,4,35,41
1,0114,5,2022,3,5,2022,1,0105,34,30,4,9,320,320,4,4,35,23
1,0105,12,2022,12,10,2022,1,0105,26,26,4,4,320,320,4,4,35,43
1,0105,12,2022,22,11,2022,1,0105,32,27,4,4,320,320,4,3,35,97
1,0101,5,2022,8,3,2022,5,0505,38,36,4,4,320,320,4,4,35,23
22,2201,5,2022,22,5,2022,22,2205,34,30,9,4,320,320,9,4,35,97
1,0114,1,2022,10,1,2022,1,0106,35,32,4,4,320,320,4,5,35,41
1,0101,4,2022,16,3,2022,1,0106,38,32,4,4,320,320,4,4,35,97
5,0506,11,2022,9,8,2022,5,0506,31,33,4,4,320,320,4,5,35,43
10,1006,11,2022,28,10,2022,10,1006,33,29,1,1,320,320,4,4,35,97
14,1406,9,2022,17,5,2022,14,1406,28,32,4,4,320,320,9,4,35,43
14,1401,10,2022,10,6,2022,14,1406,28,24,1,4,320,320,5,3,35,97
20,2001,11,2022,13,7,2022,20,2006,28,27,4,4,320,320,4,4,35,23
12,1208,8,2022,3,3,2022,22,2206,30,40,4,4,320,320,9,4,35,34
15,1501,9,2022,29,3,2022,15,1507,37,35,4,4,320,320,4,4,35,41
1,0101,9,2022,25,7,2022,1,0108,999,999,9,9,320,320,9,9,35,34
1,0101,8,2022,19,7,2022,1,0108,999,999,9,9,320,320,9,9,35,34
1,0101,9,2022,4,8,2022,1,0108,999,999,9,9,320,320,9,9,35,41
1,0101,6,2022,23,5,2022,1,0108,27,29,4,4,320,320,4,5,35,42
1,0101,5,2022,11,5,2022,1,0108,34,29,5,4,320,320,4,5,35,51
1,0101,12,2022,6,10,2022,1,0108,51,49,4,9,320,720,4,1,35,97
1,0101,6,2022,14,2,2022,1,0108,36,32,4,4,320,320,4,5,35,97
1,0101,12,2022,7,12,2022,1,0108,40,40,4,9,320,320,4,9,35,97
1,0101,12,2022,18,11,2022,1,0108,999,999,9,9,320,320,9,9,35,97
1,0101,10,2022,4,10,2022,1,0108,37,36,4,9,320,320,5,9,35,97
11,1106,8,2022,26,7,2022,3,0308,44,40,4,9,320,320,4,1,35,97
6,0601,10,2022,22,9,2022,6,0608,34,28,4,4,320,320,4,4,35,51
1,0111,1,2022,11,1,2022,6,0608,36,28,4,4,320,320,4,3,35,97
5,0509,8,2022,5,8,2022,5,0509,36,36,4,4,320,320,4,4,35,23
5,0501,8,2022,26,7,2022,5,0509,39,45,4,4,320,320,4,5,35,23
5,0509,4,2022,27,1,2022,5,0509,44,41,4,4,320,320,4,2,35,97
5,0509,6,2022,31,1,2022,5,0509,45,26,4,4,320,320,4,4,35,97
7,0701,2,2023,15,11,2022,7,0710,999,36,9,4,320,320,4,4,35,97
